time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,vx_cmd,vy_cmd,vz_cmd,target_x,target_y,target_z,target_yaw,dist_m,yaw_err_rad,speed_ms,wind_enabled,rl_profile
0.68,0.982,0.9824,1.4685,-0.0355,0.0351,0.0,0.5361,0.5358,0.2559,2.0,2.0,2.0,0.0,1.5344,-0.0,0.8,0,3
0.7,1.0328,1.0332,1.4892,-0.0338,0.0335,0.0005,-0.0697,-0.0696,-0.0171,2.0,2.0,2.0,0.0,1.4598,-0.0005,0.1,0,12
0.72,1.0837,1.0841,1.5063,-0.0227,0.0227,0.0018,-0.0279,-0.0278,-0.0067,2.0,2.0,2.0,0.0,1.3864,-0.0018,0.04,0,15
0.74,1.1341,1.1346,1.5178,-0.0162,0.0162,0.0008,-0.106,-0.106,0.0065,2.0,2.0,2.0,0.0,1.3157,-0.0008,0.15,0,9
0.76,1.1838,1.1844,1.5258,-0.0114,0.0113,0.0013,-0.0846,-0.0845,0.0107,2.0,2.0,2.0,0.0,1.2475,-0.0013,0.12,0,10
0.78,1.2324,1.2329,1.5313,-0.0037,0.0037,0.0007,-0.0565,-0.0565,0.0031,2.0,2.0,2.0,0.0,1.1821,-0.0007,0.08,0,13
0.8,1.2793,1.28,1.5351,0.0029,-0.0029,0.0009,0.7398,0.7373,0.5909,2.0,2.0,2.0,0.0,1.1198,-0.0009,1.2,0,1
0.82,1.3245,1.3252,1.5419,-0.0027,0.003,-0.0012,-0.0705,-0.0708,0.0027,2.0,2.0,2.0,0.0,1.059,0.0012,0.1,0,12
0.84,1.368,1.3687,1.554,0.0073,-0.0071,0.0009,-0.0752,-0.0771,0.4883,2.0,2.0,2.0,0.0,0.9985,-0.0009,0.5,0,6
0.86,1.4093,1.41,1.5679,0.0163,-0.016,-0.0012,-0.0847,-0.085,-0.0028,2.0,2.0,2.0,0.0,0.94,0.0012,0.12,0,10
0.88,1.4482,1.4489,1.5831,0.0205,-0.0203,-0.0002,-0.0278,-0.0278,-0.0075,2.0,2.0,2.0,0.0,0.8843,0.0002,0.04,0,15
0.9,1.4844,1.485,1.5938,0.0231,-0.0228,-0.0007,-0.0422,-0.0423,-0.0052,2.0,2.0,2.0,0.0,0.8343,0.0007,0.06,0,14
0.92,1.5177,1.5184,1.6007,0.0261,-0.0258,-0.0008,0.5713,0.5713,0.5893,2.0,2.0,2.0,0.0,0.7899,0.0008,1.0,0,2
0.94,1.5482,1.5488,1.6093,0.0203,-0.0199,-0.0023,0.4518,0.4534,0.4799,2.0,2.0,2.0,0.0,0.7486,0.0023,0.8,0,3
0.96,1.5759,1.5765,1.6255,0.0159,-0.016,0.0003,-0.1403,-0.1399,-0.0273,2.0,2.0,2.0,0.0,0.7067,-0.0003,0.2,0,8
0.98,1.6014,1.6019,1.6436,0.0211,-0.0213,0.0003,-0.0537,-0.0535,-0.0257,2.0,2.0,2.0,0.0,0.6666,-0.0003,0.08,0,13
1.0,1.6248,1.6252,1.6563,0.0237,-0.0236,-0.0,0.0564,0.058,0.4934,2.0,2.0,2.0,0.0,0.632,0.0,0.5,0,6
1.02,1.6457,1.6461,1.6685,0.0243,-0.0241,-0.001,0.5862,0.5873,0.558,2.0,2.0,2.0,0.0,0.6005,0.001,1.0,0,2
1.04,1.6642,1.6645,1.6885,0.0172,-0.0171,-0.0013,0.7455,0.7475,0.5705,2.0,2.0,2.0,0.0,0.5678,0.0013,1.2,0,1
1.06,1.6808,1.681,1.716,0.0063,-0.0061,-0.0011,-0.0281,-0.028,-0.045,2.0,2.0,2.0,0.0,0.5332,0.0011,0.06,0,14
1.08,1.6964,1.6965,1.7441,0.006,-0.006,0.0005,-0.0564,-0.0558,-0.09,2.0,2.0,2.0,0.0,0.4998,-0.0005,0.12,0,10
1.1,1.7109,1.711,1.7625,0.0092,-0.0093,0.0009,-0.06,-0.0593,-0.0537,2.0,2.0,2.0,0.0,0.4728,-0.0009,0.1,0,11
1.12,1.7243,1.7243,1.7732,0.0138,-0.0137,0.0001,0.7526,0.7539,0.5524,2.0,2.0,2.0,0.0,0.451,-0.0001,1.2,0,1
1.14,1.7366,1.7365,1.7836,0.0005,-0.0004,-0.001,-0.1019,-0.1008,-0.0442,2.0,2.0,2.0,0.0,0.4309,0.001,0.15,0,9
1.16,1.7482,1.748,1.7974,0.0029,-0.0031,0.0011,-0.1172,-0.1153,-0.1138,2.0,2.0,2.0,0.0,0.4098,-0.0011,0.2,0,8
1.18,1.7591,1.7589,1.8055,0.0069,-0.0072,0.0012,0.9401,0.9405,0.694,2.0,2.0,2.0,0.0,0.3924,-0.0012,1.5,0,0
1.2,1.7693,1.769,1.8148,-0.0003,0.0002,0.0008,0.6388,0.6398,0.4273,2.0,2.0,2.0,0.0,0.3754,-0.0008,1.0,0,2
1.22,1.779,1.7787,1.833,-0.0061,0.0059,0.0021,-0.0609,-0.0601,-0.1232,2.0,2.0,2.0,0.0,0.3546,-0.0021,0.15,0,9
1.24,1.7887,1.7883,1.8517,-0.0039,0.0036,0.0025,-0.0338,-0.0335,-0.0643,2.0,2.0,2.0,0.0,0.3339,-0.0025,0.08,0,13
1.26,1.7983,1.7979,1.8638,-0.0016,0.0013,0.0011,0.6797,0.6799,0.2751,2.0,2.0,2.0,0.0,0.3164,-0.0011,1.0,0,2
1.28,1.8078,1.8074,1.8735,-0.0129,0.0127,0.0001,0.542,0.543,0.2267,2.0,2.0,2.0,0.0,0.3,-0.0001,0.8,0,3
1.3,1.8177,1.8174,1.8846,-0.0164,0.0162,0.0013,-0.0473,-0.0473,-0.0438,2.0,2.0,2.0,0.0,0.2826,-0.0013,0.08,0,13
1.32,1.8282,1.8279,1.8944,-0.0112,0.0111,0.0018,0.1896,0.1823,-0.4252,2.0,2.0,2.0,0.0,0.2651,-0.0018,0.5,0,6
1.34,1.8391,1.8389,1.8969,-0.0107,0.0111,0.0026,-0.0424,-0.0424,0.001,2.0,2.0,2.0,0.0,0.2499,-0.0026,0.06,0,14
1.36,1.8503,1.85,1.8923,-0.0075,0.0079,0.0001,0.5249,0.5254,0.6696,2.0,2.0,2.0,0.0,0.2377,-0.0001,1.0,0,2
1.38,1.8615,1.8613,1.8931,-0.0096,0.0097,0.0003,-0.1846,-0.1836,0.4268,2.0,2.0,2.0,0.0,0.2232,-0.0003,0.5,0,6
1.4,1.8731,1.8728,1.9051,-0.0037,0.0037,0.0013,-0.0636,-0.0634,-0.044,2.0,2.0,2.0,0.0,0.2032,-0.0013,0.1,0,11
1.42,1.8846,1.8844,1.9197,-0.0027,0.0028,0.0018,-0.1898,-0.1852,-0.5382,2.0,2.0,2.0,0.0,0.182,-0.0018,0.6,0,4
1.44,1.896,1.8957,1.9245,-0.0027,0.0025,0.0008,-0.3782,-0.3741,0.1396,2.0,2.0,2.0,0.0,0.1655,-0.0008,0.55,0,5
1.46,1.9069,1.9066,1.921,0.0081,-0.0085,0.001,0.6486,0.6508,1.1856,2.0,2.0,2.0,0.0,0.1537,-0.001,1.5,0,0
1.48,1.917,1.9167,1.926,0.0005,-0.0007,-0.0015,-0.0276,-0.0278,-0.0081,2.0,2.0,2.0,0.0,0.1389,0.0015,0.04,0,15
1.5,1.9266,1.9264,1.9419,0.0005,-0.0006,-0.0006,-0.0294,-0.0295,-0.0432,2.0,2.0,2.0,0.0,0.1191,0.0006,0.06,0,14
1.52,1.9359,1.9357,1.9535,0.0009,-0.0011,-0.0005,-0.0462,-0.0465,-0.0459,2.0,2.0,2.0,0.0,0.102,0.0005,0.08,0,13
1.54,1.9446,1.9445,1.9602,0.0047,-0.0049,-0.0007,-0.0573,-0.0579,-0.0317,2.0,2.0,2.0,0.0,0.0879,0.0007,0.0874,0,7
1.56,1.9528,1.9527,1.9636,0.0075,-0.0076,-0.0009,-0.0556,-0.0561,-0.0126,2.0,2.0,2.0,0.0,0.0761,0.0009,0.08,0,13
1.58,1.9601,1.9602,1.9652,0.0095,-0.0096,-0.0014,-0.0437,-0.0445,0.0109,2.0,2.0,2.0,0.0,0.0663,0.0014,0.0634,0,5
1.6,1.9666,1.9667,1.9661,0.011,-0.011,-0.0014,-0.028,-0.0284,0.0022,2.0,2.0,2.0,0.0,0.058,0.0014,0.04,0,15
1.62,1.9722,1.9724,1.9668,0.0122,-0.0122,-0.0012,-0.0699,-0.0711,0.0082,2.0,2.0,2.0,0.0,0.0513,0.0012,0.1,0,12
1.64,1.9768,1.9771,1.9673,0.013,-0.013,-0.0014,-0.0694,-0.0709,0.0124,2.0,2.0,2.0,0.0,0.0462,0.0014,0.1,0,12
1.66,1.9803,1.9807,1.968,0.0147,-0.0147,-0.0011,-0.0575,-0.0591,0.0076,2.0,2.0,2.0,0.0,0.0422,0.0011,0.0829,0,8
1.68,1.9828,1.9832,1.9688,0.0159,-0.0158,-0.0011,-0.0098,-0.0107,0.018,2.0,2.0,2.0,0.0,0.0395,0.0011,0.0231,0,4
1.7,1.9841,1.9846,1.9695,0.0155,-0.0153,-0.0011,-0.016,-0.0172,0.0061,2.0,2.0,2.0,0.0,0.0377,0.0011,0.0243,0,8
1.72,1.9844,1.9849,1.9702,0.0147,-0.0145,-0.0007,0.0054,0.0046,0.0131,2.0,2.0,2.0,0.0,0.0369,0.0007,0.0149,0,15
1.74,1.9837,1.9842,1.9708,0.0152,-0.0149,-0.001,0.0241,0.0236,0.0071,2.0,2.0,2.0,0.0,0.037,0.001,0.0345,0,9
1.76,1.9821,1.9825,1.9714,0.0141,-0.0139,-0.0006,0.0594,0.0592,0.0178,2.0,2.0,2.0,0.0,0.038,0.0006,0.0857,0,12
1.78,1.9796,1.9801,1.972,0.0122,-0.012,-0.0009,0.0358,0.0357,0.008,2.0,2.0,2.0,0.0,0.04,0.0009,0.0511,0,7
1.8,1.9764,1.9769,1.9726,0.0105,-0.0103,-0.0005,0.042,0.0423,0.0071,2.0,2.0,2.0,0.0,0.0429,0.0005,0.06,0,14
1.82,1.9726,1.973,1.9731,0.0102,-0.01,-0.0007,0.0868,0.0875,0.0079,2.0,2.0,2.0,0.0,0.0469,0.0007,0.1235,0,9
1.84,1.9684,1.9687,1.9735,0.0082,-0.008,-0.0005,0.0843,0.085,0.0075,2.0,2.0,2.0,0.0,0.0518,0.0005,0.12,0,10
1.86,1.9637,1.964,1.9736,0.0053,-0.0052,-0.0009,0.1129,0.1141,0.0149,2.0,2.0,2.0,0.0,0.0575,0.0009,0.1612,0,8
1.88,1.9589,1.9591,1.9736,0.0042,-0.0041,-0.0007,0.0278,0.0281,0.0059,2.0,2.0,2.0,0.0,0.0637,0.0007,0.04,0,15
1.9,1.9539,1.9541,1.9738,0.0027,-0.0026,-0.0005,0.0559,0.0565,0.0093,2.0,2.0,2.0,0.0,0.0701,0.0005,0.08,0,13
1.92,1.949,1.9491,1.9741,0.002,-0.0019,-0.0006,0.0419,0.0424,0.0069,2.0,2.0,2.0,0.0,0.0766,0.0006,0.06,0,14
1.94,1.9441,1.9441,1.9743,0.0004,-0.0004,-0.0005,0.0699,0.0709,0.0097,2.0,2.0,2.0,0.0,0.0831,0.0005,0.1,0,12
1.96,1.9393,1.9393,1.9747,-0.0001,0.0001,-0.0006,0.0701,0.0711,0.0056,2.0,2.0,2.0,0.0,0.0895,0.0006,0.1,0,11
1.98,1.9348,1.9347,1.9751,-0.0014,0.0015,-0.0003,0.1244,0.1262,0.0096,2.0,2.0,2.0,0.0,0.0956,0.0003,0.1775,0,8
2.0,1.9305,1.9303,1.9755,-0.0033,0.0032,-0.0004,0.8346,0.8406,0.1916,2.0,2.0,2.0,0.0,0.1014,0.0004,1.2,0,1
2.02,1.9268,1.9265,1.9781,-0.0145,0.0145,-0.0017,0.5622,0.5683,0.031,2.0,2.0,2.0,0.0,0.106,0.0017,0.8,0,3
2.04,1.9241,1.9238,1.982,-0.0202,0.0203,0.0003,0.0792,0.0807,-0.0402,2.0,2.0,2.0,0.0,0.1091,-0.0003,0.12,0,10
2.06,1.9227,1.9223,1.9837,-0.0182,0.0181,0.0006,0.083,0.085,-0.0165,2.0,2.0,2.0,0.0,0.1108,-0.0006,0.12,0,10
2.08,1.9225,1.922,1.9838,-0.0172,0.0172,-0.0001,0.8371,0.8456,0.1552,2.0,2.0,2.0,0.0,0.1111,0.0001,1.2,0,1
2.1,1.9238,1.9232,1.9853,-0.0285,0.0284,-0.0014,0.3479,0.3577,-0.0319,2.0,2.0,2.0,0.0,0.1092,0.0014,0.5,0,6
2.12,1.9268,1.9262,1.9875,-0.0302,0.0296,0.0006,0.7026,0.7116,0.001,2.0,2.0,2.0,0.0,0.1047,-0.0006,1.0,0,2
2.14,1.9316,1.931,1.9887,-0.0381,0.0377,-0.0013,-0.0425,-0.0424,0.0002,2.0,2.0,2.0,0.0,0.0978,0.0013,0.06,0,14
2.16,1.9388,1.9382,1.9893,-0.0332,0.0331,-0.0002,-0.0256,-0.0252,0.0021,2.0,2.0,2.0,0.0,0.0876,0.0002,0.0359,0,5
2.18,1.9479,1.9473,1.9897,-0.0285,0.0284,-0.0006,-0.0848,-0.0849,0.002,2.0,2.0,2.0,0.0,0.0748,0.0006,0.12,0,10
2.2,1.9586,1.9581,1.9898,-0.0242,0.0241,-0.0001,-0.1059,-0.1062,0.0031,2.0,2.0,2.0,0.0,0.0598,0.0001,0.15,0,9
2.22,1.9705,1.97,1.99,-0.0191,0.019,-0.0002,-0.0997,-0.0998,0.0047,2.0,2.0,2.0,0.0,0.0433,0.0002,0.1411,0,6
2.24,1.9832,1.9828,1.99,-0.0135,0.0135,-0.0,-0.1412,-0.1416,0.0042,2.0,2.0,2.0,0.0,0.026,0.0,0.2,0,8
2.26,1.9964,1.996,1.9901,-0.0096,0.0096,-0.0,-0.1297,-0.1299,0.0048,2.0,2.0,2.0,0.0,0.0112,0.0,0.1837,0,6
2.28,2.0098,2.0094,1.9902,-0.0046,0.0046,0.0,-0.1412,-0.1416,0.0036,2.0,2.0,2.0,0.0,0.0168,-0.0,0.2,0,8
2.3,2.023,2.0227,1.9903,-0.001,0.001,0.0,-0.1412,-0.1416,0.0035,2.0,2.0,2.0,0.0,0.0337,-0.0,0.2,0,8
2.32,2.0358,2.0355,1.9906,0.003,-0.0031,0.0002,-0.1412,-0.1416,0.0024,2.0,2.0,2.0,0.0,0.0513,-0.0002,0.2,0,8
2.34,2.0479,2.0477,1.991,0.0067,-0.0067,0.0003,-0.1412,-0.1416,0.0012,2.0,2.0,2.0,0.0,0.0682,-0.0003,0.2,0,8
2.36,2.0592,2.059,1.9914,0.0097,-0.0097,0.0003,-0.0706,-0.0708,0.0006,2.0,2.0,2.0,0.0,0.084,-0.0003,0.1,0,11
2.38,2.0694,2.0693,1.9918,0.0118,-0.0118,0.0002,-0.1544,-0.1547,0.0027,2.0,2.0,2.0,0.0,0.0984,-0.0002,0.2186,0,5
2.4,2.0785,2.0784,1.992,0.0138,-0.0138,0.0001,-0.0564,-0.0566,0.0041,2.0,2.0,2.0,0.0,0.1113,-0.0001,0.08,0,13
2.42,2.0863,2.0863,1.9922,0.0155,-0.0154,0.0,-0.0706,-0.0708,0.0021,2.0,2.0,2.0,0.0,0.1223,-0.0,0.1,0,11
2.44,2.0929,2.0929,1.9923,0.0159,-0.0158,0.0,-0.1058,-0.1062,0.0036,2.0,2.0,2.0,0.0,0.1316,-0.0,0.15,0,9
2.46,2.0981,2.0981,1.9924,0.0171,-0.017,-0.0001,-0.0421,-0.0423,0.0064,2.0,2.0,2.0,0.0,0.139,0.0001,0.06,0,14
2.48,2.102,2.102,1.9925,0.018,-0.018,-0.0001,-0.4237,-0.4246,0.0161,2.0,2.0,2.0,0.0,0.1445,0.0001,0.6,0,4
2.5,2.1045,2.1046,1.9927,0.0229,-0.0227,-0.0006,-0.0705,-0.0708,0.0046,2.0,2.0,2.0,0.0,0.148,0.0006,0.1,0,11
2.52,2.1055,2.1055,1.9928,0.0224,-0.0223,-0.0001,-0.3532,-0.3537,0.0135,2.0,2.0,2.0,0.0,0.1494,0.0001,0.5,0,6
2.54,2.1049,2.1049,1.993,0.0258,-0.0257,-0.0005,-0.0155,-0.0156,0.0558,2.0,2.0,2.0,0.0,0.1485,0.0005,0.06,0,14
2.56,2.1026,2.1026,1.9941,0.0243,-0.0242,-0.0008,0.0748,0.076,-0.1055,2.0,2.0,2.0,0.0,0.1452,0.0008,0.15,0,9
2.58,2.0988,2.0988,1.9942,0.0218,-0.0218,0.001,-0.7071,-0.7057,0.0448,2.0,2.0,2.0,0.0,0.1398,-0.001,1.0,0,2
2.6,2.0935,2.0936,1.9934,0.033,-0.0329,-0.0016,0.0833,0.0838,0.0208,2.0,2.0,2.0,0.0,0.1325,0.0016,0.12,0,10
2.62,2.0864,2.0864,1.9932,0.0276,-0.0276,0.0004,0.0846,0.0847,0.0075,2.0,2.0,2.0,0.0,0.1224,-0.0004,0.12,0,10
2.64,2.0777,2.0777,1.9931,0.0237,-0.0237,-0.0003,0.0563,0.0564,0.0071,2.0,2.0,2.0,0.0,0.1101,0.0003,0.08,0,13
2.66,2.0677,2.0677,1.993,0.0197,-0.0196,0.0002,0.0847,0.0849,0.0042,2.0,2.0,2.0,0.0,0.096,-0.0002,0.12,0,10
2.68,2.0568,2.0568,1.993,0.0165,-0.0164,0.0001,0.0564,0.0565,0.0049,2.0,2.0,2.0,0.0,0.0806,-0.0001,0.08,0,13
2.7,2.0451,2.0451,1.993,0.0125,-0.0125,0.0002,0.1412,0.1416,0.0045,2.0,2.0,2.0,0.0,0.0642,-0.0002,0.2,0,8
2.72,2.0331,2.0329,1.993,0.0089,-0.0089,0.0002,0.1412,0.1416,0.0038,2.0,2.0,2.0,0.0,0.0472,-0.0002,0.2,0,8
2.74,2.0208,2.0207,1.9933,0.0049,-0.0049,0.0004,0.1412,0.1416,0.0022,2.0,2.0,2.0,0.0,0.0301,-0.0004,0.2,0,8
2.76,2.0087,2.0085,1.9936,0.0011,-0.001,0.0004,0.1412,0.1416,0.0009,2.0,2.0,2.0,0.0,0.0137,-0.0004,0.2,0,8
2.78,1.9969,1.9967,1.994,-0.0023,0.0024,0.0005,0.1412,0.1416,0.0003,2.0,2.0,2.0,0.0,0.0075,-0.0005,0.2,0,8
2.8,1.9857,1.9855,1.9945,-0.0054,0.0054,0.0005,0.1412,0.1416,-0.0002,2.0,2.0,2.0,0.0,0.0211,-0.0005,0.2,0,8
2.82,1.9753,1.975,1.995,-0.0082,0.0082,0.0005,0.1412,0.1416,-0.0006,2.0,2.0,2.0,0.0,0.0355,-0.0005,0.2,0,8
2.84,1.9658,1.9654,1.9955,-0.0108,0.0108,0.0005,0.1412,0.1417,-0.0009,2.0,2.0,2.0,0.0,0.0488,-0.0005,0.2,0,8
2.86,1.9573,1.9569,1.9959,-0.013,0.013,0.0005,0.1412,0.1417,-0.0011,2.0,2.0,2.0,0.0,0.0608,-0.0005,0.2,0,8
2.88,1.95,1.9496,1.9964,-0.015,0.015,0.0005,0.1412,0.1417,-0.0013,2.0,2.0,2.0,0.0,0.0711,-0.0005,0.2,0,8
2.9,1.944,1.9435,1.9969,-0.0167,0.0167,0.0005,0.1411,0.1417,-0.0016,2.0,2.0,2.0,0.0,0.0796,-0.0005,0.2,0,8
2.92,1.9393,1.9388,1.9974,-0.0182,0.0181,0.0004,0.0564,0.0566,0.0044,2.0,2.0,2.0,0.0,0.0862,-0.0004,0.08,0,13
2.94,1.9359,1.9354,1.9978,-0.0185,0.0185,0.0002,0.0563,0.0565,0.0062,2.0,2.0,2.0,0.0,0.091,-0.0002,0.08,0,13
2.96,1.9339,1.9334,1.9983,-0.0181,0.0181,0.0004,0.0562,0.0565,0.0068,2.0,2.0,2.0,0.0,0.0939,-0.0004,0.08,0,13
2.98,1.9331,1.9326,1.999,-0.0177,0.0177,0.0004,0.0463,0.0465,0.0054,2.0,2.0,2.0,0.0,0.0949,-0.0004,0.0659,0,13
3.0,1.9336,1.9331,1.9997,-0.0177,0.0177,0.0003,0.0162,0.0164,0.0061,2.0,2.0,2.0,0.0,0.0943,-0.0003,0.0238,0,13
3.02,1.9352,1.9347,2.0002,-0.0166,0.0165,0.0002,-0.0121,-0.0121,0.0087,2.0,2.0,2.0,0.0,0.092,-0.0002,0.0192,0,13
3.04,1.9377,1.9372,2.0007,-0.015,0.015,0.0001,-0.0381,-0.0381,0.0096,2.0,2.0,2.0,0.0,0.0884,-0.0001,0.0547,0,13
3.06,1.9412,1.9407,2.0012,-0.0133,0.0132,0.0001,-0.0562,-0.0563,0.0085,2.0,2.0,2.0,0.0,0.0835,-0.0001,0.08,0,13
3.08,1.9454,1.9449,2.0017,-0.0113,0.0113,0.0001,-0.0553,-0.0553,-0.0041,2.0,2.0,2.0,0.0,0.0776,-0.0001,0.0783,0,8
3.1,1.9501,1.9497,2.0019,-0.0089,0.0089,0.0002,-0.0703,-0.0705,0.0094,2.0,2.0,2.0,0.0,0.0709,-0.0002,0.1,0,12
3.12,1.9553,1.9549,2.0021,-0.0074,0.0073,-0.0001,-0.0703,-0.0706,0.0089,2.0,2.0,2.0,0.0,0.0635,0.0001,0.1,0,12
3.14,1.9608,1.9604,2.0025,-0.0052,0.0051,0.0002,-0.0845,-0.0847,-0.0032,2.0,2.0,2.0,0.0,0.0558,-0.0002,0.1197,0,9
3.16,1.9664,1.966,2.0029,-0.0034,0.0034,0.0002,-0.0705,-0.0707,0.0061,2.0,2.0,2.0,0.0,0.0479,-0.0002,0.1,0,12
3.18,1.972,1.9717,2.0031,-0.001,0.001,-0.0,-0.0563,-0.0565,0.0066,2.0,2.0,2.0,0.0,0.0399,0.0,0.08,0,13
3.2,1.9776,1.9773,2.0033,0.0002,-0.0002,-0.0,-0.0704,-0.0707,0.0067,2.0,2.0,2.0,0.0,0.0321,0.0,0.1,0,12
3.22,1.9829,1.9826,2.0036,0.0007,-0.0007,-0.0001,-0.0704,-0.0707,0.0068,2.0,2.0,2.0,0.0,0.0246,0.0001,0.1,0,12
3.24,1.988,1.9877,2.004,0.0026,-0.0026,0.0001,-0.0705,-0.0708,0.0051,2.0,2.0,2.0,0.0,0.0176,-0.0001,0.1,0,12
