time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,vx_cmd,vy_cmd,vz_cmd,target_x,target_y,target_z,target_yaw,dist_m,yaw_err_rad,speed_ms,wind_enabled,rl_profile
0.68,0.982,0.9824,1.4685,-0.0355,0.0351,0.0,0.5361,0.5358,0.2559,2.0,2.0,2.0,0.0,1.5344,-0.0,0.8,0,3
0.7,1.0328,1.0332,1.4892,-0.0338,0.0335,0.0005,-0.0697,-0.0696,-0.0171,2.0,2.0,2.0,0.0,1.4598,-0.0005,0.1,0,12
0.72,1.0837,1.0841,1.5063,-0.0227,0.0227,0.0018,-0.0279,-0.0278,-0.0067,2.0,2.0,2.0,0.0,1.3864,-0.0018,0.04,0,15
0.74,1.1341,1.1346,1.5178,-0.0162,0.0162,0.0008,-0.106,-0.106,0.0065,2.0,2.0,2.0,0.0,1.3157,-0.0008,0.15,0,9
0.76,1.1838,1.1844,1.5258,-0.0114,0.0113,0.0013,-0.0846,-0.0845,0.0107,2.0,2.0,2.0,0.0,1.2475,-0.0013,0.12,0,10
0.78,1.2324,1.2329,1.5313,-0.0037,0.0037,0.0007,-0.0565,-0.0565,0.0031,2.0,2.0,2.0,0.0,1.1821,-0.0007,0.08,0,13
0.8,1.2793,1.28,1.5351,0.0029,-0.0029,0.0009,0.7398,0.7373,0.5909,2.0,2.0,2.0,0.0,1.1198,-0.0009,1.2,0,1
0.82,1.3245,1.3252,1.5419,-0.0027,0.003,-0.0012,-0.0705,-0.0708,0.0027,2.0,2.0,2.0,0.0,1.059,0.0012,0.1,0,12
0.84,1.368,1.3687,1.554,0.0073,-0.0071,0.0009,-0.0752,-0.0771,0.4883,2.0,2.0,2.0,0.0,0.9985,-0.0009,0.5,0,6
0.86,1.4093,1.41,1.5679,0.0163,-0.016,-0.0012,-0.0847,-0.085,-0.0028,2.0,2.0,2.0,0.0,0.94,0.0012,0.12,0,10
0.88,1.4482,1.4489,1.5831,0.0205,-0.0203,-0.0002,-0.0278,-0.0278,-0.0075,2.0,2.0,2.0,0.0,0.8843,0.0002,0.04,0,15
0.9,1.4844,1.485,1.5938,0.0231,-0.0228,-0.0007,-0.0422,-0.0423,-0.0052,2.0,2.0,2.0,0.0,0.8343,0.0007,0.06,0,14
0.92,1.5177,1.5184,1.6007,0.0261,-0.0258,-0.0008,0.5713,0.5713,0.5893,2.0,2.0,2.0,0.0,0.7899,0.0008,1.0,0,2
0.94,1.5482,1.5488,1.6093,0.0203,-0.0199,-0.0023,0.4518,0.4534,0.4799,2.0,2.0,2.0,0.0,0.7486,0.0023,0.8,0,3
0.96,1.5759,1.5765,1.6255,0.0159,-0.016,0.0003,-0.1403,-0.1399,-0.0273,2.0,2.0,2.0,0.0,0.7067,-0.0003,0.2,0,8
0.98,1.6014,1.6019,1.6436,0.0211,-0.0213,0.0003,-0.0537,-0.0535,-0.0257,2.0,2.0,2.0,0.0,0.6666,-0.0003,0.08,0,13
1.0,1.6248,1.6252,1.6563,0.0237,-0.0236,-0.0,0.0564,0.058,0.4934,2.0,2.0,2.0,0.0,0.632,0.0,0.5,0,6
1.02,1.6457,1.6461,1.6685,0.0243,-0.0241,-0.001,0.5862,0.5873,0.558,2.0,2.0,2.0,0.0,0.6005,0.001,1.0,0,2
1.04,1.6642,1.6645,1.6885,0.0172,-0.0171,-0.0013,0.7455,0.7475,0.5705,2.0,2.0,2.0,0.0,0.5678,0.0013,1.2,0,1
1.06,1.6808,1.681,1.716,0.0063,-0.0061,-0.0011,-0.0281,-0.028,-0.045,2.0,2.0,2.0,0.0,0.5332,0.0011,0.06,0,14
1.08,1.6964,1.6965,1.7441,0.006,-0.006,0.0005,-0.0564,-0.0558,-0.09,2.0,2.0,2.0,0.0,0.4998,-0.0005,0.12,0,10
1.1,1.7109,1.711,1.7625,0.0092,-0.0093,0.0009,-0.06,-0.0593,-0.0537,2.0,2.0,2.0,0.0,0.4728,-0.0009,0.1,0,11
1.12,1.7243,1.7243,1.7732,0.0138,-0.0137,0.0001,0.7526,0.7539,0.5524,2.0,2.0,2.0,0.0,0.451,-0.0001,1.2,0,1
1.14,1.7366,1.7365,1.7836,0.0005,-0.0004,-0.001,-0.1019,-0.1008,-0.0442,2.0,2.0,2.0,0.0,0.4309,0.001,0.15,0,9
1.16,1.7482,1.748,1.7974,0.0029,-0.0031,0.0011,-0.1172,-0.1153,-0.1138,2.0,2.0,2.0,0.0,0.4098,-0.0011,0.2,0,8
1.18,1.7591,1.7589,1.8055,0.0069,-0.0072,0.0012,0.9401,0.9405,0.694,2.0,2.0,2.0,0.0,0.3924,-0.0012,1.5,0,0
1.2,1.7693,1.769,1.8148,-0.0003,0.0002,0.0008,0.6388,0.6398,0.4273,2.0,2.0,2.0,0.0,0.3754,-0.0008,1.0,0,2
1.22,1.779,1.7787,1.833,-0.0061,0.0059,0.0021,-0.0609,-0.0601,-0.1232,2.0,2.0,2.0,0.0,0.3546,-0.0021,0.15,0,9
1.24,1.7887,1.7883,1.8517,-0.0039,0.0036,0.0025,-0.0338,-0.0335,-0.0643,2.0,2.0,2.0,0.0,0.3339,-0.0025,0.08,0,13
1.26,1.7983,1.7979,1.8638,-0.0016,0.0013,0.0011,0.6797,0.6799,0.2751,2.0,2.0,2.0,0.0,0.3164,-0.0011,1.0,0,2
1.28,1.8078,1.8074,1.8735,-0.0129,0.0127,0.0001,0.542,0.543,0.2267,2.0,2.0,2.0,0.0,0.3,-0.0001,0.8,0,3
1.3,1.8177,1.8174,1.8846,-0.0164,0.0162,0.0013,-0.0473,-0.0473,-0.0438,2.0,2.0,2.0,0.0,0.2826,-0.0013,0.08,0,13
1.32,1.8282,1.8279,1.8944,-0.0112,0.0111,0.0018,0.1896,0.1823,-0.4252,2.0,2.0,2.0,0.0,0.2651,-0.0018,0.5,0,6
1.34,1.8391,1.8389,1.8969,-0.0107,0.0111,0.0026,-0.0424,-0.0424,0.001,2.0,2.0,2.0,0.0,0.2499,-0.0026,0.06,0,14
1.36,1.8503,1.85,1.8923,-0.0075,0.0079,0.0001,0.094,0.0941,0.1199,2.0,2.0,2.0,0.0,0.2377,-0.0001,0.179,0,2
1.38,1.8616,1.8613,1.8894,-0.0055,0.0058,-0.0002,-0.023,-0.0229,0.0825,2.0,2.0,2.0,0.0,0.225,0.0002,0.0887,0,6
1.4,1.8729,1.8726,1.8894,-0.0031,0.0032,0.0006,-0.0694,-0.0692,0.0202,2.0,2.0,2.0,0.0,0.2113,-0.0006,0.1,0,11
1.42,1.8839,1.8837,1.8896,0.0001,0.0001,0.0014,-0.0122,-0.0117,0.081,2.0,2.0,2.0,0.0,0.198,-0.0014,0.0828,0,4
1.44,1.8946,1.8943,1.8907,0.003,-0.0029,-0.0003,-0.0279,-0.0274,0.0629,2.0,2.0,2.0,0.0,0.185,0.0003,0.074,0,5
1.46,1.9048,1.9044,1.893,0.0043,-0.0042,0.0006,0.0637,0.0642,0.1063,2.0,2.0,2.0,0.0,0.1722,-0.0006,0.1395,0,0
1.48,1.9142,1.9139,1.8966,0.0055,-0.0054,-0.0008,-0.0283,-0.0281,-0.0032,2.0,2.0,2.0,0.0,0.1596,0.0008,0.04,0,15
1.5,1.923,1.9226,1.8999,0.0067,-0.0067,0.0013,-0.0426,-0.0422,-0.0027,2.0,2.0,2.0,0.0,0.1481,-0.0013,0.06,0,14
1.52,1.931,1.9306,1.9017,0.0082,-0.0081,-0.0002,-0.0566,-0.0561,0.0072,2.0,2.0,2.0,0.0,0.1387,0.0002,0.08,0,13
1.54,1.9382,1.9377,1.9029,0.0099,-0.0099,0.0003,0.0199,0.0206,0.0718,2.0,2.0,2.0,0.0,0.1309,-0.0003,0.0774,0,3
1.56,1.9444,1.9439,1.9047,0.0109,-0.0109,-0.001,-0.0424,-0.042,0.0062,2.0,2.0,2.0,0.0,0.1238,0.001,0.06,0,14
1.58,1.9497,1.9491,1.9062,0.0111,-0.0112,0.001,0.0289,0.0297,0.0865,2.0,2.0,2.0,0.0,0.118,-0.001,0.096,0,1
1.6,1.9541,1.9534,1.908,0.0116,-0.0116,-0.0014,-0.0499,-0.0491,0.0139,2.0,2.0,2.0,0.0,0.1129,0.0014,0.0714,0,11
1.62,1.9575,1.9568,1.9096,0.0119,-0.012,0.0014,-0.0433,-0.0422,0.0228,2.0,2.0,2.0,0.0,0.1089,-0.0014,0.0646,0,8
1.64,1.96,1.9593,1.9106,0.013,-0.013,-0.0006,-0.026,-0.0253,0.031,2.0,2.0,2.0,0.0,0.1061,0.0006,0.0477,0,8
1.66,1.9616,1.9608,1.9118,0.013,-0.0131,0.0001,0.0168,0.0176,0.0572,2.0,2.0,2.0,0.0,0.1039,-0.0001,0.0622,0,4
1.68,1.9623,1.9615,1.9137,0.0121,-0.0122,-0.0008,0.0418,0.0428,0.0854,2.0,2.0,2.0,0.0,0.1018,0.0008,0.1043,0,0
1.7,1.9621,1.9614,1.9168,0.0111,-0.0111,-0.0008,0.0258,0.0264,0.0223,2.0,2.0,2.0,0.0,0.0992,0.0008,0.0432,0,6
1.72,1.9613,1.9605,1.9195,0.0095,-0.0096,0.0007,0.0452,0.0454,-0.003,2.0,2.0,2.0,0.0,0.0976,-0.0007,0.0641,0,13
1.74,1.9598,1.9591,1.921,0.0092,-0.0093,0.0001,0.0369,0.0373,0.0248,2.0,2.0,2.0,0.0,0.0977,-0.0001,0.058,0,7
1.76,1.9578,1.957,1.9221,0.0075,-0.0075,-0.0002,0.0565,0.0566,0.0191,2.0,2.0,2.0,0.0,0.0985,0.0002,0.0822,0,10
1.78,1.9553,1.9546,1.9233,0.0068,-0.0068,-0.0001,0.0583,0.0587,0.0407,2.0,2.0,2.0,0.0,0.0997,0.0001,0.0922,0,5
1.8,1.9524,1.9517,1.9253,0.0054,-0.0053,-0.0001,0.0722,0.0722,0.0077,2.0,2.0,2.0,0.0,0.1009,0.0001,0.1024,0,10
1.82,1.9494,1.9487,1.9271,0.004,-0.004,0.0004,0.0737,0.0741,0.041,2.0,2.0,2.0,0.0,0.1025,-0.0004,0.1123,0,4
1.84,1.9462,1.9455,1.9293,0.0019,-0.0018,0.0001,0.067,0.0673,0.022,2.0,2.0,2.0,0.0,0.1042,-0.0001,0.0975,0,6
1.86,1.9429,1.9423,1.9317,0.0005,-0.0004,0.0004,0.0676,0.0681,0.0427,2.0,2.0,2.0,0.0,0.1061,-0.0004,0.105,0,3
1.88,1.9397,1.9391,1.9345,-0.0001,0.0002,0.0001,0.0705,0.0708,-0.0043,2.0,2.0,2.0,0.0,0.1079,-0.0001,0.1,0,11
1.9,1.9367,1.936,1.9363,-0.0008,0.0011,0.0013,0.0893,0.0897,0.0061,2.0,2.0,2.0,0.0,0.1103,-0.0013,0.1268,0,9
1.92,1.9339,1.9332,1.9372,-0.0025,0.0028,0.0,0.0783,0.0792,0.0171,2.0,2.0,2.0,0.0,0.1131,-0.0,0.1127,0,10
1.94,1.9314,1.9306,1.9379,-0.0043,0.0045,0.0002,0.0684,0.0695,0.0221,2.0,2.0,2.0,0.0,0.1157,-0.0002,0.1,0,12
1.96,1.9292,1.9283,1.9389,-0.0047,0.0049,-0.0002,0.0693,0.0707,0.0154,2.0,2.0,2.0,0.0,0.1179,0.0002,0.1002,0,10
1.98,1.9273,1.9264,1.9394,-0.0044,0.0045,-0.0007,0.0582,0.0594,0.0236,2.0,2.0,2.0,0.0,0.1199,0.0007,0.0864,0,7
2.0,1.9259,1.9249,1.9399,-0.006,0.006,-0.0007,0.0738,0.0751,0.0458,2.0,2.0,2.0,0.0,0.1214,0.0007,0.1148,0,3
2.02,1.9249,1.9239,1.941,-0.006,0.0059,-0.0011,0.0586,0.06,0.0237,2.0,2.0,2.0,0.0,0.1221,0.0011,0.0872,0,6
2.04,1.9244,1.9233,1.9425,-0.0069,0.0069,-0.0005,0.0404,0.042,0.0142,2.0,2.0,2.0,0.0,0.1221,0.0005,0.06,0,14
2.06,1.9242,1.9231,1.9437,-0.007,0.0069,-0.0007,0.0335,0.0351,0.0188,2.0,2.0,2.0,0.0,0.1217,0.0007,0.052,0,14
2.08,1.9245,1.9233,1.9449,-0.0066,0.0065,-0.0007,0.0664,0.0678,0.0382,2.0,2.0,2.0,0.0,0.1208,0.0007,0.1023,0,3
2.1,1.9253,1.924,1.9464,-0.0063,0.0061,-0.001,0.0193,0.0205,0.0059,2.0,2.0,2.0,0.0,0.1193,0.001,0.0288,0,10
2.12,1.9264,1.9251,1.9477,-0.0068,0.0067,-0.0002,0.0512,0.0526,0.0299,2.0,2.0,2.0,0.0,0.1173,0.0002,0.0792,0,4
2.14,1.928,1.9267,1.9489,-0.0062,0.006,-0.001,0.0458,0.0472,0.0295,2.0,2.0,2.0,0.0,0.1148,0.001,0.0721,0,4
2.16,1.9298,1.9285,1.9503,-0.0067,0.0065,-0.0005,-0.0002,0.0006,0.0063,2.0,2.0,2.0,0.0,0.1118,0.0005,0.0063,0,8
2.18,1.9321,1.9307,1.9515,-0.0059,0.0058,-0.0003,0.022,0.0229,0.0176,2.0,2.0,2.0,0.0,0.1084,0.0003,0.0363,0,6
2.2,1.9346,1.9333,1.9525,-0.0047,0.0045,-0.0006,-0.0149,-0.0144,0.0122,2.0,2.0,2.0,0.0,0.1048,0.0006,0.024,0,8
2.22,1.9373,1.936,1.9535,-0.0047,0.0046,-0.0004,0.0257,0.0267,0.0277,2.0,2.0,2.0,0.0,0.1009,0.0004,0.0463,0,4
2.24,1.9403,1.939,1.9546,-0.0038,0.0036,-0.0007,-0.0263,-0.0262,0.0095,2.0,2.0,2.0,0.0,0.0967,0.0007,0.0383,0,8
2.26,1.9434,1.9421,1.9557,-0.0033,0.0032,-0.0001,-0.0533,-0.0538,0.0216,2.0,2.0,2.0,0.0,0.0923,0.0001,0.0787,0,12
2.28,1.9465,1.9453,1.9567,-0.0021,0.002,-0.0007,-0.0327,-0.033,0.0087,2.0,2.0,2.0,0.0,0.0878,0.0007,0.0473,0,9
2.3,1.9497,1.9486,1.9577,-0.0003,0.0002,-0.0001,-0.0319,-0.0323,0.0091,2.0,2.0,2.0,0.0,0.0835,0.0001,0.0463,0,10
2.32,1.9528,1.9517,1.9585,0.0002,-0.0003,-0.0003,-0.0316,-0.0322,0.0073,2.0,2.0,2.0,0.0,0.0792,0.0003,0.0457,0,11
2.34,1.9558,1.9548,1.9594,0.0005,-0.0006,-0.0,-0.0331,-0.0337,0.0075,2.0,2.0,2.0,0.0,0.0751,0.0,0.0479,0,10
2.36,1.9587,1.9577,1.9599,0.001,-0.001,-0.0006,0.0026,0.0027,0.022,2.0,2.0,2.0,0.0,0.0715,0.0006,0.0223,0,5
2.38,1.9613,1.9604,1.9605,0.0018,-0.0019,-0.0005,-0.0266,-0.0275,0.0117,2.0,2.0,2.0,0.0,0.068,0.0005,0.04,0,15
2.4,1.9638,1.963,1.9612,0.0016,-0.0017,-0.0003,-0.0282,-0.0292,0.0097,2.0,2.0,2.0,0.0,0.0647,0.0003,0.0417,0,9
2.42,1.966,1.9653,1.9614,0.0021,-0.0022,-0.001,-0.0231,-0.024,0.0153,2.0,2.0,2.0,0.0,0.0621,0.001,0.0366,0,10
2.44,1.968,1.9673,1.9615,0.0034,-0.0034,-0.0006,0.0008,0.0006,0.0205,2.0,2.0,2.0,0.0,0.0598,0.0006,0.0205,0,6
2.46,1.9698,1.9691,1.9619,0.0031,-0.0031,-0.0008,-0.001,-0.0013,0.014,2.0,2.0,2.0,0.0,0.0576,0.0008,0.0141,0,7
2.48,1.9713,1.9707,1.9621,0.002,-0.002,-0.001,0.0035,0.0033,0.0193,2.0,2.0,2.0,0.0,0.0558,0.001,0.0199,0,6
2.5,1.9726,1.9721,1.9624,0.0029,-0.0029,-0.0008,-0.0096,-0.0107,0.0172,2.0,2.0,2.0,0.0,0.0543,0.0008,0.0225,0,8
2.52,1.9737,1.9732,1.9629,0.0023,-0.0023,-0.0007,-0.0055,-0.0065,0.0133,2.0,2.0,2.0,0.0,0.0528,0.0007,0.0158,0,8
2.54,1.9745,1.9741,1.9635,0.0029,-0.0029,-0.0005,-0.0025,-0.0033,0.01,2.0,2.0,2.0,0.0,0.0515,0.0005,0.0108,0,9
2.56,1.9752,1.9749,1.9639,0.0029,-0.0028,-0.0006,0.0007,0.0,0.0119,2.0,2.0,2.0,0.0,0.0505,0.0006,0.0119,0,9
2.58,1.9758,1.9754,1.9642,0.0025,-0.0024,-0.0006,0.0021,0.0012,0.0249,2.0,2.0,2.0,0.0,0.0497,0.0006,0.025,0,13
2.6,1.9761,1.9758,1.965,0.0021,-0.0021,-0.0004,0.0057,0.005,0.0138,2.0,2.0,2.0,0.0,0.0488,0.0004,0.0158,0,14
2.62,1.9764,1.9761,1.9659,0.0023,-0.0022,-0.0003,0.0101,0.0095,0.0045,2.0,2.0,2.0,0.0,0.0479,0.0003,0.0146,0,8
2.64,1.9765,1.9762,1.9667,0.0019,-0.0019,-0.0001,0.0092,0.0088,0.0056,2.0,2.0,2.0,0.0,0.0472,0.0001,0.0139,0,11
2.66,1.9765,1.9763,1.9674,0.0009,-0.0009,-0.0,0.0137,0.013,0.0152,2.0,2.0,2.0,0.0,0.0467,0.0,0.0242,0,14
2.68,1.9764,1.9763,1.968,0.0011,-0.0011,-0.0003,0.0157,0.0151,0.0084,2.0,2.0,2.0,0.0,0.0463,0.0003,0.0234,0,8
2.7,1.9763,1.9762,1.9683,0.0009,-0.0009,-0.0004,0.0126,0.012,0.0095,2.0,2.0,2.0,0.0,0.0461,0.0004,0.0198,0,8
2.72,1.9762,1.9761,1.9683,-0.0001,0.0001,-0.0005,0.0136,0.013,0.0144,2.0,2.0,2.0,0.0,0.0463,0.0005,0.0237,0,8
2.74,1.976,1.976,1.9686,0.0003,-0.0003,-0.0002,0.0141,0.0135,0.0105,2.0,2.0,2.0,0.0,0.0463,0.0002,0.0221,0,8
2.76,1.9758,1.9758,1.9691,0.0002,-0.0002,-0.0001,0.0143,0.0137,0.006,2.0,2.0,2.0,0.0,0.0461,0.0001,0.0207,0,8
2.78,1.9757,1.9757,1.9697,-0.0002,0.0003,0.0001,0.0141,0.0136,0.0046,2.0,2.0,2.0,0.0,0.0458,-0.0001,0.0202,0,8
2.8,1.9756,1.9756,1.9704,-0.0006,0.0006,0.0002,0.0137,0.0132,0.0036,2.0,2.0,2.0,0.0,0.0455,-0.0002,0.0193,0,8
2.82,1.9755,1.9755,1.971,-0.0007,0.0008,0.0003,0.013,0.0126,0.003,2.0,2.0,2.0,0.0,0.0452,-0.0003,0.0183,0,8
2.84,1.9754,1.9755,1.9717,-0.0008,0.0008,0.0003,0.0121,0.0118,0.0031,2.0,2.0,2.0,0.0,0.0448,-0.0003,0.0172,0,8
2.86,1.9754,1.9755,1.9723,-0.0009,0.001,0.0003,0.0112,0.0109,0.0036,2.0,2.0,2.0,0.0,0.0444,-0.0003,0.016,0,8
2.88,1.9755,1.9755,1.9728,-0.001,0.0011,0.0003,0.0101,0.0099,0.0043,2.0,2.0,2.0,0.0,0.0441,-0.0003,0.0147,0,8
2.9,1.9756,1.9757,1.9733,-0.0011,0.0011,0.0003,0.0089,0.0088,0.0051,2.0,2.0,2.0,0.0,0.0436,-0.0003,0.0135,0,8
2.92,1.9757,1.9758,1.9737,-0.0011,0.0012,0.0002,0.0077,0.0076,0.0059,2.0,2.0,2.0,0.0,0.0432,-0.0002,0.0123,0,8
2.94,1.9759,1.976,1.974,-0.0011,0.0012,0.0001,0.0065,0.0065,0.0065,2.0,2.0,2.0,0.0,0.0428,-0.0001,0.0112,0,8
2.96,1.9762,1.9763,1.9743,-0.0011,0.0011,0.0001,0.0053,0.0054,0.0068,2.0,2.0,2.0,0.0,0.0423,-0.0001,0.0102,0,8
2.98,1.9765,1.9766,1.9747,-0.001,0.0011,0.0001,0.0042,0.0043,0.0069,2.0,2.0,2.0,0.0,0.0417,-0.0001,0.0092,0,8
3.0,1.9769,1.977,1.975,-0.001,0.001,0.0001,0.0031,0.0033,0.0067,2.0,2.0,2.0,0.0,0.0411,-0.0001,0.0081,0,8
3.02,1.9773,1.9774,1.9753,-0.0009,0.0009,0.0001,0.0022,0.0023,0.0063,2.0,2.0,2.0,0.0,0.0405,-0.0001,0.007,0,8
3.04,1.9778,1.9778,1.9757,-0.0008,0.0008,0.0001,0.0013,0.0015,0.0056,2.0,2.0,2.0,0.0,0.0398,-0.0001,0.0059,0,8
3.06,1.9782,1.9783,1.9761,-0.0007,0.0008,0.0001,0.0005,0.0007,0.0049,2.0,2.0,2.0,0.0,0.039,-0.0001,0.0049,0,8
3.08,1.9787,1.9787,1.9765,-0.0007,0.0007,0.0002,-0.0002,0.0,0.0041,2.0,2.0,2.0,0.0,0.0382,-0.0002,0.0041,0,8
3.1,1.9792,1.9792,1.977,-0.0006,0.0006,0.0002,-0.0009,-0.0007,0.0032,2.0,2.0,2.0,0.0,0.0373,-0.0002,0.0034,0,8
3.12,1.9798,1.9798,1.9775,-0.0005,0.0005,0.0002,-0.0014,-0.0011,0.0028,2.0,2.0,2.0,0.0,0.0364,-0.0002,0.0033,0,8
3.14,1.9803,1.9803,1.978,-0.0004,0.0004,0.0003,-0.0018,-0.0015,0.0021,2.0,2.0,2.0,0.0,0.0355,-0.0003,0.0032,0,8
3.16,1.9808,1.9808,1.9785,-0.0004,0.0004,0.0003,-0.0021,-0.0019,0.0015,2.0,2.0,2.0,0.0,0.0346,-0.0003,0.0032,0,8
3.18,1.9814,1.9813,1.9791,-0.0003,0.0003,0.0004,-0.0024,-0.0021,0.001,2.0,2.0,2.0,0.0,0.0337,-0.0004,0.0034,0,8
3.2,1.9819,1.9819,1.9797,-0.0003,0.0002,0.0004,-0.0026,-0.0023,0.0007,2.0,2.0,2.0,0.0,0.0327,-0.0004,0.0035,0,8
3.22,1.9824,1.9824,1.9802,-0.0002,0.0002,0.0004,-0.0027,-0.0025,0.0003,2.0,2.0,2.0,0.0,0.0318,-0.0004,0.0037,0,8
3.24,1.983,1.9829,1.9808,-0.0002,0.0001,0.0004,-0.0028,-0.0026,0.0001,2.0,2.0,2.0,0.0,0.0308,-0.0004,0.0038,0,8
