time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,vx_cmd,vy_cmd,vz_cmd,target_x,target_y,target_z,target_yaw,dist_m,yaw_err_rad,speed_ms,wind_enabled,rl_profile
0.68,0.982,0.9824,1.4685,-0.0355,0.0351,0.0,0.5361,0.5358,0.2559,2.0,2.0,2.0,0.0,1.5344,-0.0,0.8,0,3
0.7,1.0328,1.0332,1.4892,-0.0338,0.0335,0.0005,-0.0697,-0.0696,-0.0171,2.0,2.0,2.0,0.0,1.4598,-0.0005,0.1,0,12
0.72,1.0837,1.0841,1.5063,-0.0227,0.0227,0.0018,-0.0279,-0.0278,-0.0067,2.0,2.0,2.0,0.0,1.3864,-0.0018,0.04,0,15
0.74,1.1341,1.1346,1.5178,-0.0162,0.0162,0.0008,-0.106,-0.106,0.0065,2.0,2.0,2.0,0.0,1.3157,-0.0008,0.15,0,9
0.76,1.1838,1.1844,1.5258,-0.0114,0.0113,0.0013,-0.0846,-0.0845,0.0107,2.0,2.0,2.0,0.0,1.2475,-0.0013,0.12,0,10
0.78,1.2324,1.2329,1.5313,-0.0037,0.0037,0.0007,-0.0565,-0.0565,0.0031,2.0,2.0,2.0,0.0,1.1821,-0.0007,0.08,0,13
0.8,1.2793,1.28,1.5351,0.0029,-0.0029,0.0009,0.7398,0.7373,0.5909,2.0,2.0,2.0,0.0,1.1198,-0.0009,1.2,0,1
0.82,1.3245,1.3252,1.5419,-0.0027,0.003,-0.0012,-0.0705,-0.0708,0.0027,2.0,2.0,2.0,0.0,1.059,0.0012,0.1,0,12
0.84,1.368,1.3687,1.554,0.0073,-0.0071,0.0009,-0.0752,-0.0771,0.4883,2.0,2.0,2.0,0.0,0.9985,-0.0009,0.5,0,6
0.86,1.4093,1.41,1.5679,0.0163,-0.016,-0.0012,-0.0847,-0.085,-0.0028,2.0,2.0,2.0,0.0,0.94,0.0012,0.12,0,10
0.88,1.4482,1.4489,1.5831,0.0205,-0.0203,-0.0002,-0.0278,-0.0278,-0.0075,2.0,2.0,2.0,0.0,0.8843,0.0002,0.04,0,15
0.9,1.4844,1.485,1.5938,0.0231,-0.0228,-0.0007,-0.0422,-0.0423,-0.0052,2.0,2.0,2.0,0.0,0.8343,0.0007,0.06,0,14
0.92,1.5177,1.5184,1.6007,0.0261,-0.0258,-0.0008,0.5713,0.5713,0.5893,2.0,2.0,2.0,0.0,0.7899,0.0008,1.0,0,2
0.94,1.5482,1.5488,1.6093,0.0203,-0.0199,-0.0023,0.4518,0.4534,0.4799,2.0,2.0,2.0,0.0,0.7486,0.0023,0.8,0,3
0.96,1.5759,1.5765,1.6255,0.0159,-0.016,0.0003,-0.1403,-0.1399,-0.0273,2.0,2.0,2.0,0.0,0.7067,-0.0003,0.2,0,8
0.98,1.6014,1.6019,1.6436,0.0211,-0.0213,0.0003,-0.0537,-0.0535,-0.0257,2.0,2.0,2.0,0.0,0.6666,-0.0003,0.08,0,13
1.0,1.6248,1.6252,1.6563,0.0237,-0.0236,-0.0,0.0564,0.058,0.4934,2.0,2.0,2.0,0.0,0.632,0.0,0.5,0,6
1.02,1.6457,1.6461,1.6685,0.0243,-0.0241,-0.001,0.5862,0.5873,0.558,2.0,2.0,2.0,0.0,0.6005,0.001,1.0,0,2
1.04,1.6642,1.6645,1.6885,0.0172,-0.0171,-0.0013,0.7455,0.7475,0.5705,2.0,2.0,2.0,0.0,0.5678,0.0013,1.2,0,1
1.06,1.6808,1.681,1.716,0.0063,-0.0061,-0.0011,-0.0281,-0.028,-0.045,2.0,2.0,2.0,0.0,0.5332,0.0011,0.06,0,14
1.08,1.6964,1.6965,1.7441,0.006,-0.006,0.0005,-0.0564,-0.0558,-0.09,2.0,2.0,2.0,0.0,0.4998,-0.0005,0.12,0,10
1.1,1.7109,1.711,1.7625,0.0092,-0.0093,0.0009,-0.06,-0.0593,-0.0537,2.0,2.0,2.0,0.0,0.4728,-0.0009,0.1,0,11
1.12,1.7243,1.7243,1.7732,0.0138,-0.0137,0.0001,0.7526,0.7539,0.5524,2.0,2.0,2.0,0.0,0.451,-0.0001,1.2,0,1
1.14,1.7366,1.7365,1.7836,0.0005,-0.0004,-0.001,-0.1019,-0.1008,-0.0442,2.0,2.0,2.0,0.0,0.4309,0.001,0.15,0,9
1.16,1.7482,1.748,1.7974,0.0029,-0.0031,0.0011,-0.1172,-0.1153,-0.1138,2.0,2.0,2.0,0.0,0.4098,-0.0011,0.2,0,8
1.18,1.7591,1.7589,1.8055,0.0069,-0.0072,0.0012,0.9401,0.9405,0.694,2.0,2.0,2.0,0.0,0.3924,-0.0012,1.5,0,0
1.2,1.7693,1.769,1.8148,-0.0003,0.0002,0.0008,0.6388,0.6398,0.4273,2.0,2.0,2.0,0.0,0.3754,-0.0008,1.0,0,2
1.22,1.779,1.7787,1.833,-0.0061,0.0059,0.0021,-0.0609,-0.0601,-0.1232,2.0,2.0,2.0,0.0,0.3546,-0.0021,0.15,0,9
1.24,1.7887,1.7883,1.8517,-0.0039,0.0036,0.0025,-0.0338,-0.0335,-0.0643,2.0,2.0,2.0,0.0,0.3339,-0.0025,0.08,0,13
1.26,1.7983,1.7979,1.8638,-0.0016,0.0013,0.0011,0.6797,0.6799,0.2751,2.0,2.0,2.0,0.0,0.3164,-0.0011,1.0,0,2
1.28,1.8078,1.8074,1.8735,-0.0129,0.0127,0.0001,0.542,0.543,0.2267,2.0,2.0,2.0,0.0,0.3,-0.0001,0.8,0,3
1.3,1.8177,1.8174,1.8846,-0.0164,0.0162,0.0013,-0.0473,-0.0473,-0.0438,2.0,2.0,2.0,0.0,0.2826,-0.0013,0.08,0,13
1.32,1.8282,1.8279,1.8944,-0.0112,0.0111,0.0018,0.1896,0.1823,-0.4252,2.0,2.0,2.0,0.0,0.2651,-0.0018,0.5,0,6
1.34,1.8391,1.8389,1.8969,-0.0107,0.0111,0.0026,-0.0424,-0.0424,0.001,2.0,2.0,2.0,0.0,0.2499,-0.0026,0.06,0,14
1.36,1.8503,1.85,1.8923,-0.0075,0.0079,0.0001,0.5249,0.5254,0.6696,2.0,2.0,2.0,0.0,0.2377,-0.0001,1.0,0,2
1.38,1.8615,1.8613,1.8931,-0.0096,0.0097,0.0003,-0.1846,-0.1836,0.4268,2.0,2.0,2.0,0.0,0.2232,-0.0003,0.5,0,6
1.4,1.8731,1.8728,1.9051,-0.0037,0.0037,0.0013,-0.0636,-0.0634,-0.044,2.0,2.0,2.0,0.0,0.2032,-0.0013,0.1,0,11
1.42,1.8846,1.8844,1.9197,-0.0027,0.0028,0.0018,-0.0174,-0.017,-0.0494,2.0,2.0,2.0,0.0,0.182,-0.0018,0.0551,0,4
1.44,1.8959,1.8957,1.9296,-0.0,0.0001,0.0011,-0.0352,-0.0347,-0.0287,2.0,2.0,2.0,0.0,0.1633,-0.0011,0.0571,0,5
1.46,1.9068,1.9066,1.9356,0.0022,-0.0021,0.0007,0.0573,0.0577,0.0413,2.0,2.0,2.0,0.0,0.1469,-0.0007,0.0912,0,0
1.48,1.9172,1.9169,1.9399,0.0038,-0.0037,-0.0003,-0.028,-0.0279,-0.0062,2.0,2.0,2.0,0.0,0.1318,0.0003,0.04,0,15
1.5,1.927,1.9266,1.9424,0.0053,-0.0049,0.0014,-0.0426,-0.0422,-0.0016,2.0,2.0,2.0,0.0,0.1184,-0.0014,0.06,0,14
1.52,1.9361,1.9357,1.9436,0.0072,-0.0066,-0.0,-0.0567,-0.0561,0.0067,2.0,2.0,2.0,0.0,0.1068,0.0,0.08,0,13
1.54,1.9444,1.9438,1.9443,0.0091,-0.0088,0.0003,-0.0521,-0.0508,0.0199,2.0,2.0,2.0,0.0,0.0967,-0.0003,0.0754,0,7
1.56,1.9517,1.9511,1.945,0.0113,-0.0109,-0.0004,-0.0566,-0.0555,0.011,2.0,2.0,2.0,0.0,0.088,0.0004,0.08,0,13
1.58,1.9582,1.9574,1.9458,0.0116,-0.0113,-0.0001,-0.0329,-0.031,0.0296,2.0,2.0,2.0,0.0,0.0807,0.0001,0.054,0,5
1.6,1.9636,1.9627,1.9467,0.0131,-0.0128,-0.0007,-0.0429,-0.0415,0.0057,2.0,2.0,2.0,0.0,0.0745,0.0007,0.06,0,14
1.62,1.968,1.9669,1.9476,0.0132,-0.013,-0.0001,-0.0565,-0.0536,0.0102,2.0,2.0,2.0,0.0,0.0698,0.0001,0.0786,0,11
1.64,1.9713,1.9701,1.9482,0.0139,-0.0136,-0.0006,-0.0405,-0.0376,0.0131,2.0,2.0,2.0,0.0,0.0664,0.0006,0.0568,0,11
1.66,1.9736,1.9722,1.9488,0.015,-0.0149,-0.0005,-0.0083,-0.0058,0.0188,2.0,2.0,2.0,0.0,0.064,0.0005,0.0213,0,7
1.68,1.9748,1.9733,1.9495,0.0142,-0.0143,-0.0008,0.0088,0.0118,0.0326,2.0,2.0,2.0,0.0,0.0625,0.0008,0.0357,0,4
1.7,1.9751,1.9734,1.9506,0.0133,-0.0133,-0.0009,0.0106,0.0132,0.0141,2.0,2.0,2.0,0.0,0.0614,0.0009,0.022,0,7
1.72,1.9746,1.9727,1.9515,0.0128,-0.0128,-0.0007,0.0273,0.0314,0.0136,2.0,2.0,2.0,0.0,0.0612,0.0007,0.0437,0,14
1.74,1.9732,1.9711,1.9522,0.0117,-0.0118,-0.0009,0.0434,0.0476,0.0148,2.0,2.0,2.0,0.0,0.0619,0.0009,0.0661,0,8
1.76,1.9711,1.9689,1.9529,0.0101,-0.0103,-0.0008,0.0457,0.0488,0.0101,2.0,2.0,2.0,0.0,0.0634,0.0008,0.0676,0,11
1.78,1.9685,1.9661,1.9532,0.0087,-0.009,-0.0011,0.0469,0.05,0.0236,2.0,2.0,2.0,0.0,0.0658,0.0011,0.0725,0,6
1.8,1.9654,1.9629,1.9539,0.0071,-0.0073,-0.0006,0.0548,0.0571,0.0115,2.0,2.0,2.0,0.0,0.0686,0.0006,0.08,0,13
1.82,1.9619,1.9592,1.9547,0.0061,-0.0062,-0.0007,0.0911,0.0948,0.0115,2.0,2.0,2.0,0.0,0.0719,0.0007,0.132,0,8
1.84,1.9581,1.9554,1.9555,0.0041,-0.0043,-0.0006,0.092,0.0953,0.0112,2.0,2.0,2.0,0.0,0.0757,0.0006,0.1329,0,9
1.86,1.9542,1.9514,1.9563,0.0018,-0.0021,-0.0004,0.0639,0.0665,0.0137,2.0,2.0,2.0,0.0,0.0798,0.0004,0.0932,0,7
1.88,1.9503,1.9474,1.9571,0.0002,-0.0006,-0.0006,0.0763,0.0793,0.0216,2.0,2.0,2.0,0.0,0.0841,0.0006,0.1121,0,5
1.9,1.9465,1.9436,1.9581,-0.0001,-0.0002,-0.0006,0.0784,0.0812,0.02,2.0,2.0,2.0,0.0,0.0884,0.0006,0.1146,0,5
1.92,1.9428,1.9399,1.9588,-0.0017,0.0013,-0.0011,0.0794,0.082,0.0213,2.0,2.0,2.0,0.0,0.0926,0.0011,0.1161,0,5
1.94,1.9394,1.9365,1.9596,-0.0035,0.003,-0.0006,0.0795,0.0818,0.0202,2.0,2.0,2.0,0.0,0.0966,0.0006,0.1158,0,5
1.96,1.9363,1.9334,1.9608,-0.0047,0.0042,-0.0006,0.0786,0.0806,0.0169,2.0,2.0,2.0,0.0,0.1001,0.0006,0.1138,0,5
1.98,1.9336,1.9307,1.962,-0.0055,0.005,-0.0005,0.0769,0.0786,0.0152,2.0,2.0,2.0,0.0,0.1032,0.0005,0.111,0,5
2.0,1.9313,1.9285,1.9627,-0.0064,0.0059,-0.0011,0.0745,0.076,0.0188,2.0,2.0,2.0,0.0,0.1059,0.0011,0.1081,0,5
2.02,1.9294,1.9267,1.963,-0.0071,0.0066,-0.0011,0.0715,0.0726,0.0218,2.0,2.0,2.0,0.0,0.1082,0.0011,0.1042,0,5
2.04,1.9281,1.9255,1.9634,-0.0075,0.007,-0.0012,0.0678,0.0686,0.0215,2.0,2.0,2.0,0.0,0.1099,0.0012,0.0988,0,5
2.06,1.9272,1.9247,1.9639,-0.0079,0.0075,-0.001,0.0636,0.0641,0.0196,2.0,2.0,2.0,0.0,0.1108,0.001,0.0924,0,5
2.08,1.9267,1.9245,1.9646,-0.0082,0.0078,-0.0009,0.0589,0.059,0.0175,2.0,2.0,2.0,0.0,0.111,0.0009,0.0852,0,5
2.1,1.9268,1.9248,1.9655,-0.0083,0.008,-0.0007,0.0538,0.0536,0.016,2.0,2.0,2.0,0.0,0.1105,0.0007,0.0777,0,5
2.12,1.9274,1.9256,1.9664,-0.0083,0.008,-0.0006,0.0485,0.048,0.0151,2.0,2.0,2.0,0.0,0.1093,0.0006,0.0698,0,5
2.14,1.9285,1.9268,1.9673,-0.0082,0.0079,-0.0005,0.0428,0.0421,0.0144,2.0,2.0,2.0,0.0,0.1074,0.0005,0.0618,0,5
2.16,1.93,1.9286,1.9682,-0.008,0.0077,-0.0005,0.0371,0.0362,0.0139,2.0,2.0,2.0,0.0,0.1049,0.0005,0.0537,0,5
2.18,1.932,1.9308,1.9691,-0.0076,0.0074,-0.0004,0.0314,0.0302,0.0135,2.0,2.0,2.0,0.0,0.1019,0.0004,0.0456,0,5
2.2,1.9344,1.9333,1.9699,-0.0072,0.007,-0.0003,0.0257,0.0243,0.0131,2.0,2.0,2.0,0.0,0.0983,0.0003,0.0377,0,5
2.22,1.9371,1.9362,1.9708,-0.0066,0.0065,-0.0003,0.0201,0.0186,0.0127,2.0,2.0,2.0,0.0,0.0942,0.0003,0.0302,0,5
2.24,1.9401,1.9395,1.9716,-0.006,0.006,-0.0002,0.0148,0.0132,0.0124,2.0,2.0,2.0,0.0,0.0898,0.0002,0.0234,0,5
2.26,1.9433,1.9429,1.9724,-0.0054,0.0054,-0.0002,0.0098,0.008,0.0121,2.0,2.0,2.0,0.0,0.085,0.0002,0.0175,0,5
2.28,1.9468,1.9466,1.9731,-0.0047,0.0047,-0.0002,-0.0382,-0.0416,0.0039,2.0,2.0,2.0,0.0,0.08,0.0002,0.0567,0,10
2.3,1.9505,1.9504,1.9737,-0.0033,0.0034,0.0,-0.009,-0.0109,0.0074,2.0,2.0,2.0,0.0,0.0748,-0.0,0.016,0,7
2.32,1.9542,1.9543,1.9742,-0.0019,0.002,-0.0001,-0.05,-0.0536,0.0086,2.0,2.0,2.0,0.0,0.0696,0.0001,0.0738,0,8
2.34,1.9579,1.9583,1.9746,-0.0014,0.0016,-0.0,-0.0678,-0.0717,0.0159,2.0,2.0,2.0,0.0,0.0645,0.0,0.1,0,12
2.36,1.9616,1.9621,1.9752,0.0001,0.0002,-0.0002,-0.0523,-0.0554,0.0067,2.0,2.0,2.0,0.0,0.0594,0.0002,0.0765,0,8
2.38,1.9651,1.9658,1.9757,0.0022,-0.002,0.0001,-0.0092,-0.011,0.0119,2.0,2.0,2.0,0.0,0.0546,-0.0001,0.0187,0,5
2.4,1.9685,1.9692,1.9762,0.0022,-0.0021,-0.0001,-0.0543,-0.057,0.014,2.0,2.0,2.0,0.0,0.0501,0.0001,0.08,0,13
2.42,1.9716,1.9724,1.9768,0.0023,-0.0021,-0.0,-0.0407,-0.0427,0.0107,2.0,2.0,2.0,0.0,0.0459,0.0,0.06,0,14
2.44,1.9744,1.9753,1.9774,0.004,-0.0038,-0.0,-0.0334,-0.0353,0.0044,2.0,2.0,2.0,0.0,0.0421,0.0,0.0488,0,11
2.46,1.9769,1.9779,1.9778,0.0045,-0.0043,0.0001,-0.0358,-0.038,0.0072,2.0,2.0,2.0,0.0,0.0389,-0.0001,0.0527,0,8
2.48,1.9791,1.9802,1.9778,0.0038,-0.0037,-0.0005,-0.0101,-0.0115,0.0098,2.0,2.0,2.0,0.0,0.0364,0.0005,0.0182,0,7
2.5,1.9809,1.9821,1.9778,0.0048,-0.0046,-0.0002,-0.0354,-0.0375,0.0288,2.0,2.0,2.0,0.0,0.0344,0.0002,0.059,0,12
2.52,1.9824,1.9835,1.9782,0.0045,-0.0043,-0.0005,-0.0175,-0.0187,0.0162,2.0,2.0,2.0,0.0,0.0325,0.0005,0.0303,0,15
2.54,1.9835,1.9847,1.9789,0.005,-0.0048,-0.0,-0.0108,-0.0121,0.0024,2.0,2.0,2.0,0.0,0.0308,0.0,0.0164,0,8
2.56,1.9843,1.9855,1.9795,0.0049,-0.0048,-0.0001,-0.0039,-0.0046,0.0042,2.0,2.0,2.0,0.0,0.0296,0.0001,0.0074,0,11
2.58,1.9848,1.986,1.9798,0.0045,-0.0042,-0.0,0.0006,0.0001,0.0064,2.0,2.0,2.0,0.0,0.0289,0.0,0.0064,0,11
2.6,1.985,1.9862,1.9801,0.0041,-0.0039,-0.0,0.0067,0.0064,0.0192,2.0,2.0,2.0,0.0,0.0285,0.0,0.0213,0,14
2.62,1.985,1.9862,1.9806,0.0037,-0.0036,-0.0002,0.0112,0.0112,0.0143,2.0,2.0,2.0,0.0,0.0281,0.0002,0.0214,0,15
2.64,1.9848,1.986,1.9813,0.0032,-0.0031,0.0,0.0141,0.014,0.0019,2.0,2.0,2.0,0.0,0.0279,-0.0,0.02,0,9
2.66,1.9844,1.9856,1.9818,0.0027,-0.0026,0.0001,0.0145,0.0145,0.0009,2.0,2.0,2.0,0.0,0.028,-0.0001,0.0206,0,8
2.68,1.9839,1.985,1.9821,0.0019,-0.0018,0.0002,0.0197,0.0203,-0.0016,2.0,2.0,2.0,0.0,0.0283,-0.0002,0.0283,0,12
2.7,1.9833,1.9844,1.9823,0.0017,-0.0016,0.0002,0.0181,0.0184,0.0043,2.0,2.0,2.0,0.0,0.0289,-0.0002,0.0261,0,9
2.72,1.9826,1.9837,1.9822,0.0001,-0.0001,-0.0003,0.0219,0.0226,0.0091,2.0,2.0,2.0,0.0,0.0298,0.0003,0.0327,0,13
2.74,1.9819,1.983,1.9819,0.0003,-0.0002,-0.0002,0.0213,0.0217,0.0121,2.0,2.0,2.0,0.0,0.0307,0.0002,0.0327,0,8
2.76,1.9813,1.9823,1.982,-0.0004,0.0004,-0.0001,0.0197,0.0201,0.006,2.0,2.0,2.0,0.0,0.0314,0.0001,0.0287,0,9
2.78,1.9807,1.9817,1.9817,-0.0011,0.0011,-0.0007,0.016,0.0167,0.0084,2.0,2.0,2.0,0.0,0.0323,0.0007,0.0246,0,15
2.8,1.9801,1.9811,1.9813,-0.0012,0.0012,-0.0004,0.0201,0.0205,0.0153,2.0,2.0,2.0,0.0,0.0332,0.0004,0.0325,0,8
2.82,1.9797,1.9806,1.981,-0.0008,0.0007,-0.0007,0.0169,0.0174,0.0115,2.0,2.0,2.0,0.0,0.0339,0.0007,0.0268,0,9
2.84,1.9793,1.9801,1.9808,-0.002,0.0019,-0.0005,0.0154,0.0158,0.0101,2.0,2.0,2.0,0.0,0.0345,0.0005,0.0242,0,9
2.86,1.9791,1.9799,1.9804,-0.0024,0.0024,-0.0009,0.0133,0.0137,0.0138,2.0,2.0,2.0,0.0,0.035,0.0009,0.0236,0,9
2.88,1.9789,1.9797,1.9797,-0.0021,0.0021,-0.001,0.0112,0.0115,0.018,2.0,2.0,2.0,0.0,0.0356,0.001,0.0241,0,9
2.9,1.9789,1.9796,1.9789,-0.002,0.0019,-0.0012,0.0101,0.0104,0.021,2.0,2.0,2.0,0.0,0.0361,0.0012,0.0256,0,8
2.92,1.979,1.9797,1.9787,-0.0019,0.0019,-0.0006,0.0078,0.008,0.0134,2.0,2.0,2.0,0.0,0.0362,0.0006,0.0174,0,8
2.94,1.9792,1.9799,1.9786,-0.0022,0.0022,-0.0008,0.001,0.0013,0.0073,2.0,2.0,2.0,0.0,0.036,0.0008,0.0075,0,14
2.96,1.9795,1.9801,1.9785,-0.0021,0.002,-0.0004,0.0035,0.0035,0.0107,2.0,2.0,2.0,0.0,0.0357,0.0004,0.0118,0,8
2.98,1.9799,1.9805,1.9783,-0.0012,0.0011,-0.0009,0.001,0.0011,0.0138,2.0,2.0,2.0,0.0,0.0355,0.0009,0.0138,0,8
3.0,1.9803,1.981,1.9778,-0.0019,0.0018,-0.0008,-0.0059,-0.0058,0.0152,2.0,2.0,2.0,0.0,0.0352,0.0008,0.0173,0,14
3.02,1.9809,1.9815,1.9776,-0.0016,0.0016,-0.0006,-0.0078,-0.0078,0.0119,2.0,2.0,2.0,0.0,0.0348,0.0006,0.0162,0,13
3.04,1.9815,1.9821,1.9773,-0.001,0.001,-0.0009,-0.0084,-0.0084,0.0123,2.0,2.0,2.0,0.0,0.0343,0.0009,0.0171,0,14
3.06,1.9821,1.9827,1.9772,-0.0005,0.0005,-0.0003,-0.0094,-0.0094,0.0075,2.0,2.0,2.0,0.0,0.0338,0.0003,0.0153,0,14
3.08,1.9827,1.9833,1.9772,-0.0004,0.0003,-0.0005,-0.0097,-0.0098,0.0046,2.0,2.0,2.0,0.0,0.0331,0.0005,0.0145,0,14
3.1,1.9833,1.984,1.9774,-0.0001,0.0001,-0.0,-0.0103,-0.0105,0.0034,2.0,2.0,2.0,0.0,0.0323,0.0,0.0151,0,13
3.12,1.9839,1.9845,1.9777,0.0001,-0.0001,0.0,-0.0099,-0.0101,0.001,2.0,2.0,2.0,0.0,0.0316,-0.0,0.0142,0,13
3.14,1.9845,1.9851,1.978,0.0003,-0.0003,0.0003,-0.0094,-0.0096,-0.0002,2.0,2.0,2.0,0.0,0.0308,-0.0003,0.0134,0,13
3.16,1.985,1.9856,1.9784,0.0004,-0.0004,0.0004,-0.0088,-0.0089,-0.0006,2.0,2.0,2.0,0.0,0.03,-0.0004,0.0125,0,13
3.18,1.9855,1.9861,1.9787,0.0004,-0.0004,0.0006,-0.008,-0.0082,-0.0004,2.0,2.0,2.0,0.0,0.0293,-0.0006,0.0115,0,13
3.2,1.986,1.9866,1.979,0.0005,-0.0005,0.0007,-0.0063,-0.0064,-0.0016,2.0,2.0,2.0,0.0,0.0286,-0.0007,0.0091,0,15
3.22,1.9864,1.987,1.9787,0.0007,-0.0007,0.0,-0.0058,-0.0059,0.0096,2.0,2.0,2.0,0.0,0.0284,-0.0,0.0126,0,15
